category,amt,city,state,lat,long,city_pop,job,merch_lat,merch_long,is_fraud,age,trans_hour,trans_dayofweek,distance_km
kids_pets,6.3,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",39.391702,-109.503658,0,32,12,1,44.61044496697879
entertainment,5.35,Nelson,NE,40.201,-98.0684,732,Television/film/video producer,40.922309000000006,-98.284606,0,62,14,6,82.25904378226512
grocery_pos,42.68,Newberg,OR,45.3099,-122.9685,28278,Research scientist (physical sciences),44.634170000000005,-123.580987,0,42,9,4,89.25806672331252
home,33.54,Ashford,WA,46.7531,-121.9898,759,Video editor,46.560853,-122.656155,0,63,12,0,55.16627565899661
grocery_pos,81.41,Conway,WA,48.34,-122.3456,85,"Research officer, political party",48.501688,-122.840939,0,36,7,4,40.73563251717484
shopping_net,3.89,Mound City,MO,40.1362,-95.2138,1631,Architect,40.184364,-94.576018,0,67,7,4,54.46253918511873
travel,9.64,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,43.369802,-116.898781,0,48,18,6,48.9374993760233
health_fitness,34.54,Hawthorne,CA,33.9143,-118.3493,93193,"Editor, magazine features",33.12931,-117.596952,0,25,18,0,111.72689177059503
grocery_pos,48.53,Moab,UT,38.5677,-109.5271,9772,Location manager,37.815326,-109.145458,0,30,5,0,90.06331839456354
food_dining,34.85,Burlington,WA,48.4786,-122.3345,14871,Public house manager,48.402572,-122.006281,0,45,19,1,25.644970008055097
gas_transport,68.71,Parker,CO,39.5102,-104.7216,84861,Materials engineer,38.854931,-104.77716,0,88,11,0,73.01978171514533
health_fitness,28.32,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,33.432590999999995,-111.466714,0,38,13,5,56.50486863994142
travel,6.77,Lake Oswego,OR,45.4093,-122.6847,42817,Planning and development surveyor,45.663008000000005,-123.068477,0,37,12,2,41.10173616539424
home,42.82,Carlotta,CA,40.507,-123.9743,1139,"Therapist, occupational",41.479051,-123.35001499999998,0,69,23,5,120.11614212290645
misc_pos,44.61,Freedom,WY,43.0172,-111.0292,471,"Education officer, museum",43.076965,-111.136251,0,51,10,0,10.94697966606349
entertainment,48.11,Moriarty,NM,34.9889,-106.0609,7268,"Therapist, art",34.711534,-106.857118,0,31,15,3,78.9310988484393
food_dining,6.57,Cascade Locks,OR,45.67100000000001,-121.8686,1288,Barrister,46.570914,-122.255317,0,84,14,4,104.41012404349425
kids_pets,48.34,Howells,NE,41.6964,-96.9858,1063,Research scientist (maths),41.96986,-96.095369,0,91,17,4,79.7928532380677
travel,468.91,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),40.76702,-110.473365,0,39,12,6,41.459877096515754
kids_pets,125.75,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,42.5383,-108.71247,0,34,12,4,54.00130592383051
gas_transport,41.31,Blairstown,MO,38.5319,-93.9221,467,Agricultural consultant,38.923553000000005,-94.243276,0,70,8,0,51.69915515242481
grocery_pos,149.06,Browning,MO,40.029,-93.1607,602,Cytogeneticist,40.716761,-93.802875,0,64,2,4,93.85001129623187
shopping_pos,6.94,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,39.004761,-93.192909,0,32,21,4,89.92189966311913
shopping_pos,3.43,Freedom,WY,43.0172,-111.0292,471,"Education officer, museum",42.664281,-111.68983500000002,0,52,7,0,66.64272939076612
shopping_pos,133.58,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,40.202452,-92.780756,0,45,18,5,64.64608009544384
home,61.95,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,33.511959999999995,-112.066171,0,37,16,6,5.6779238697142915
misc_pos,40.31,Huntington Beach,CA,33.6773,-118.0051,190249,"Therapist, horticultural",33.770505,-117.91945,0,44,11,6,13.044394738573832
shopping_pos,5.66,Napa,CA,38.4549,-122.2564,94014,Airline pilot,38.089624,-121.292303,0,34,21,2,93.44991722483172
grocery_pos,105.38,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,43.144964,-109.40568600000002,0,43,7,6,44.20465395034117
food_dining,11.19,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,48.042328000000005,-118.989395,0,42,18,3,110.16356234826142
misc_net,2.62,Mound City,MO,40.1362,-95.2138,1631,Architect,40.299072,-95.663284,0,67,7,0,42.24383422352907
home,93.33,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,39.157936,-92.973269,0,45,15,0,74.63364206292073
home,166.41,San Diego,CA,33.0067,-117.069,1241364,Chartered public finance accountant,33.08363,-117.94265,0,61,23,5,81.87911923343366
grocery_pos,177.43,Daly City,CA,37.6787,-122.478,107941,"Buyer, industrial",36.683486,-123.406447,0,29,10,3,137.88153856532776
kids_pets,18.43,Hawthorne,CA,33.9143,-118.3493,93193,"Editor, magazine features",34.758744,-118.882827,0,23,12,3,105.90781937444736
misc_pos,49.38,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,32.729499,-111.381452,0,37,8,4,111.88400649491001
grocery_pos,121.15,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,38.811992,-122.322431,0,61,1,1,85.99227407491496
personal_care,35.12,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,40.344783,-101.035854,0,37,22,0,90.57466893651271
shopping_pos,263.05,Littleton,CO,39.5994,-105.0044,320420,Water engineer,39.967626,-105.735005,0,43,16,6,74.65870174074291
gas_transport,49.22,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,33.115938,-105.693797,0,51,8,3,22.8143125349819
home,86.05,Grenada,CA,41.6125,-122.5258,589,Systems analyst,41.572884,-122.902701,0,73,15,1,31.651390012461423
shopping_pos,1.11,Oakland,CA,37.7878,-122.1884,381459,Barista,37.952083,-122.03346299999998,0,45,18,6,22.77411525664171
kids_pets,21.93,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,49.714349,-117.415999,0,42,23,5,108.46868322918324
food_dining,12.82,Gardiner,OR,43.7857,-124.1437,260,"Engineer, maintenance",43.897973,-123.584104,0,64,14,0,46.58343149810812
personal_care,32.91,Santa Monica,CA,34.0287,-118.4924,92043,"Civil engineer, contracting",33.032039000000005,-118.48131200000002,0,59,19,6,110.82841205444332
travel,8.16,Fields Landing,CA,40.7268,-124.2174,276,"Scientist, audiological",40.832938,-124.346105,0,89,22,0,16.02266091298374
entertainment,56.58,Burlington,WA,48.4786,-122.3345,14871,Public house manager,48.76637,-122.15051499999998,0,45,15,6,34.73879367468826
grocery_pos,129.36,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,38.986013,-122.262704,0,66,2,1,100.19143208221631
entertainment,69.83,Utica,MO,39.7417,-93.6289,271,Land/geomatics surveyor,39.02012,-93.591155,0,48,23,4,80.30158805527579
personal_care,50.31,San Jose,CA,37.3304,-121.7913,973849,Science writer,36.443433,-121.574779,0,63,21,3,100.48844465450185
grocery_pos,87.12,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,32.999675,-117.920949,0,49,5,6,71.13816005534632
shopping_net,302.16,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,38.0881,-122.174709,0,61,4,6,4.795648733477524
entertainment,24.11,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,33.120991,-112.438057,0,38,17,6,60.5657670233353
home,31.35,Howells,NE,41.6964,-96.9858,1063,Research scientist (maths),42.678634,-97.926217,0,91,17,3,133.90896791498207
shopping_pos,4.23,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,38.943676,-122.481189,0,47,13,0,40.68428191761788
entertainment,18.73,Newhall,CA,34.3795,-118.523,34882,Health physicist,33.718084999999995,-119.410359,0,47,17,6,109.96593531639638
shopping_pos,740.7,Scotts Mills,OR,44.9897,-122.6187,1252,"Engineer, petroleum",44.381466,-121.71693700000002,0,82,10,0,98.26635933418954
grocery_pos,87.65,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,40.042857,-107.603862,0,79,3,2,113.98152542213076
misc_pos,3.27,Mesa,ID,44.6255,-116.4493,129,Cartographer,45.027679,-115.780209,0,54,7,2,69.16819035266087
shopping_net,133.72,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,38.943449,-93.953149,0,31,21,2,55.61874398392249
shopping_pos,9.34,Roseland,NE,40.4591,-98.5551,463,"Nurse, mental health",39.79863,-98.638273,0,71,6,4,73.78054896270297
misc_net,27.41,Omaha,NE,41.2064,-95.9953,518429,"Surveyor, land/geomatics",41.681375,-95.973184,0,24,16,0,52.84697065098353
gas_transport,58.74,Redford,MO,37.3272,-91.0243,241,Investment analyst,36.913189,-90.985078,0,44,11,0,46.167082460355324
grocery_pos,116.62,Conway,WA,48.34,-122.3456,85,"Research officer, political party",49.04744,-122.832811,0,34,11,0,86.41006790193255
shopping_pos,6.19,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,34.454707,-118.423198,0,49,5,4,114.10530976484259
entertainment,16.6,Lowell,OR,43.92100000000001,-122.7806,1420,Systems analyst,42.933438,-122.975779,0,53,10,2,110.93718204830024
shopping_pos,2.94,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,49.251846,-118.929814,0,40,18,0,66.21479613207747
personal_care,5.72,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,37.330284000000006,-123.601293,0,64,22,5,118.04931208363189
kids_pets,46.49,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,33.451311,-111.199405,0,33,20,1,20.365269917839814
entertainment,105.06,Sun City,CA,33.7467,-117.1721,54287,"Designer, exhibition/display",33.240905,-116.330379,0,47,21,1,96.20459605785021
food_dining,30.31,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,34.042953000000004,-117.67556299999998,0,46,15,0,40.45400498723032
grocery_net,18.23,Newberg,OR,45.3099,-122.9685,28278,Research scientist (physical sciences),44.571514,-123.744339,0,41,3,4,102.32235004876314
misc_pos,4.4,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,37.871951,-90.812911,0,35,21,2,72.41785191230434
misc_net,503.3,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,38.079017,-94.259998,0,30,13,2,86.0089237665522
kids_pets,61.52,Redford,MO,37.3272,-91.0243,241,Investment analyst,37.331089,-91.465557,0,45,18,4,39.01756733619208
shopping_net,16.75,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,33.228623,-112.125276,0,38,22,1,37.65803146431296
shopping_pos,139.01,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),41.100049,-109.166686,0,38,1,2,83.43440017388775
grocery_pos,259.95,Vancouver,WA,45.6892,-122.6616,299480,Teaching laboratory technician,45.571297,-123.243405,0,34,2,4,47.100672132007276
home,23.78,Freedom,WY,43.0172,-111.0292,471,"Education officer, museum",42.861677,-112.01896200000002,0,53,13,5,82.40400753192314
gas_transport,54.83,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,40.463944,-98.681016,0,70,0,5,2.5447845858938227
misc_net,2.62,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,38.154876,-122.526701,0,61,4,1,32.127975370596
shopping_pos,17.97,Laramie,WY,41.4247,-105.4781,35371,"Pilot, airline",40.780567,-105.443027,0,31,22,1,71.684582129118
home,89.5,Altonah,UT,40.3207,-110.436,302,"Sales professional, IT",39.745145,-110.105132,0,29,20,5,69.92398270796423
shopping_net,34.7,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,38.283515,-122.724825,0,46,14,0,86.79462633110386
entertainment,36.69,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,39.359443,-106.517047,0,79,16,6,13.023988750150941
home,66.79,Azusa,CA,34.1248,-117.9031,59705,Civil Service fast streamer,35.000469,-118.482232,0,37,17,6,110.87403048711441
food_dining,56.94,Hooper,NE,41.6414,-96.5232,1745,"Engineer, automotive",41.29971,-96.370829,0,45,20,4,40.05903397232749
food_dining,32.93,Littleton,CO,39.5994,-105.0044,320420,Water engineer,39.299221,-104.996096,0,44,20,4,33.38599639238526
grocery_pos,123.0,Manley,NE,40.9207,-96.168,206,Human resources officer,41.311419,-96.985234,0,52,9,3,81.08269994422919
grocery_pos,172.1,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,47.546775,-121.734418,0,35,10,5,21.460340848825304
gas_transport,53.48,Matthews,MO,36.7154,-89.6287,1019,Aeronautical engineer,36.07984,-89.886838,0,41,10,6,74.35173867469605
entertainment,73.69,Wendel,CA,40.3406,-120.2824,104,"Teacher, adult education",40.348378,-119.537427,0,31,13,1,63.1414382883735
gas_transport,48.82,Roseland,NE,40.4591,-98.5551,463,"Nurse, mental health",40.685721,-99.334965,0,70,10,2,70.52420259636727
entertainment,55.28,Ballwin,MO,38.577,-90.5255,92608,"Engineer, communications",37.630519,-90.734008,0,18,13,6,106.8134057363499
grocery_pos,91.6,Fullerton,NE,41.36600000000001,-98.0054,1749,"Surveyor, mining",40.848827,-98.915376,0,46,6,6,95.49600231101469
kids_pets,7.29,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,47.948619,-117.459401,0,41,22,2,118.22955737910284
gas_transport,67.85,Riverton,WY,43.0351,-108.2024,19408,"Lecturer, higher education",43.278094,-108.874039,0,26,1,5,60.81217489613265
shopping_pos,3.79,Westerville,NE,41.4193,-99.3844,73,Product designer,41.114668,-98.396063,0,84,10,5,89.27906871958562
misc_net,22.74,Wheaton,MO,36.7651,-94.0492,760,Production manager,36.39385,-94.25094,0,33,1,2,45.040319393627904
kids_pets,63.79,Burbank,WA,46.1966,-118.9017,3684,Musician,46.957895,-118.61373,0,37,16,5,87.46661204486357
misc_pos,147.62,Carlotta,CA,40.507,-123.9743,1139,"Therapist, occupational",39.527823,-123.12913,0,69,0,4,130.5162543295585
shopping_pos,109.56,Cascade Locks,OR,45.67100000000001,-121.8686,1288,Barrister,46.568737,-122.840595,0,83,6,5,124.80670886899236
kids_pets,36.21,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,37.954431,-122.174259,0,23,20,5,77.14775574596108
home,139.31,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,39.536239,-98.014814,0,68,21,3,115.67859294407347
kids_pets,1.95,Wheaton,MO,36.7651,-94.0492,760,Production manager,36.25039,-94.422649,0,35,17,0,66.2544876238076
home,31.2,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,32.773299,-112.550995,0,38,18,0,99.09884940191179
misc_net,43.21,Conway,WA,48.34,-122.3456,85,"Research officer, political party",48.27416,-122.425606,0,34,8,3,9.413387175728952
personal_care,8.15,Hatch,UT,37.7175,-112.4777,258,Geoscientist,38.217564,-112.157577,0,58,18,1,62.28448902275662
shopping_pos,25.06,Littleton,CO,39.5994,-105.0044,320420,Water engineer,38.779263,-104.548812,0,44,23,6,99.28804409542167
food_dining,15.88,Manley,NE,40.9207,-96.168,206,Human resources officer,40.850143,-96.38549,0,52,17,2,19.89563974978336
kids_pets,6.47,Colorado Springs,CO,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,39.267457,-104.900078,0,27,19,6,47.16684689238051
entertainment,3.33,Kirk,CO,39.6171,-102.4776,207,Network engineer,39.40743,-101.647378,0,64,2,0,74.93960399798534
shopping_pos,1.77,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,44.439762,-117.251482,0,49,13,1,109.63683465599819
kids_pets,83.21,Westerville,NE,41.4193,-99.3844,73,Product designer,41.119355,-100.166394,0,85,20,6,73.37383906361084
entertainment,65.61,Red Cliff,CO,39.4584,-106.3851,277,Human resources officer,39.754773,-107.190024,0,35,12,2,76.42678559861872
grocery_net,27.2,Colorado Springs,CO,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,39.010111,-104.686237,0,27,4,0,13.823272512214212
gas_transport,51.23,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,32.595429,-112.067376,0,33,1,5,118.81400079120688
travel,7.15,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,33.541222,-117.982761,0,46,22,1,41.539403123595605
grocery_pos,64.17,Parker,CO,39.5102,-104.7216,84861,Materials engineer,39.826659,-105.38043,0,87,10,6,66.46902844204536
shopping_net,101.85,Athena,OR,45.8289,-118.4971,1302,Dealer,46.682598,-118.897096,0,43,10,0,99.78386035057324
food_dining,3.69,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,37.869134,-121.210002,0,60,18,0,87.85086151895935
shopping_net,76.77,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,43.550612,-115.760467,0,49,22,4,55.07718911939965
health_fitness,106.16,Redford,MO,37.3272,-91.0243,241,Investment analyst,36.732268,-90.637625,0,44,14,6,74.52815607763515
gas_transport,49.5,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",38.539041,-109.569508,0,33,3,4,51.396724341557466
travel,7.18,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,34.444084000000004,-117.909009,0,36,19,5,43.70755727966544
kids_pets,26.06,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,38.038337,-89.911738,0,35,18,0,60.20476562067372
kids_pets,36.92,Honokaa,HI,20.0827,-155.488,4878,Physiotherapist,19.114871,-154.57943,0,52,19,5,143.66479640814077
grocery_pos,219.93,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,44.213258,-117.110713,0,48,9,4,83.01555478961079
grocery_net,59.08,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,38.111239000000005,-122.600607,0,46,11,3,107.98416959821671
health_fitness,73.48,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,47.971654,-117.328343,0,20,12,3,84.82754329340767
grocery_net,30.7,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,40.250217,-101.307648,0,38,4,5,101.73043294663238
misc_pos,9.56,Paradise Valley,AZ,33.5494,-111.9565,17047,Building surveyor,33.235299,-112.418159,0,84,3,6,55.288510256927665
shopping_pos,8.03,Azusa,CA,34.1248,-117.9031,59705,Civil Service fast streamer,33.28332,-118.268307,0,37,13,3,99.4801225484994
health_fitness,3.52,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,38.188495,-122.011797,0,22,16,5,97.36471409627322
shopping_pos,1142.46,Jelm,WY,41.0539,-106.0763,100,Public librarian,40.274025,-105.745052,0,46,19,1,91.10770813617879
kids_pets,57.74,Red Cliff,CO,39.4584,-106.3851,277,Human resources officer,39.347767,-106.138383,0,35,14,0,24.50895651469895
entertainment,117.66,Hooper,NE,41.6414,-96.5232,1745,"Engineer, automotive",40.815333,-96.650713,0,46,13,2,92.47134691425329
shopping_net,9.61,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,34.175847,-117.744871,0,38,17,4,44.89292423243617
gas_transport,69.28,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,33.713553999999995,-117.454412,0,49,4,0,26.186874481909676
personal_care,3.01,Weeping Water,NE,40.8731,-96.1528,1517,Dealer,41.228207,-95.269324,0,68,12,6,83.94947605384793
gas_transport,44.42,Greenview,CA,41.5403,-122.9366,308,Call centre manager,41.278546,-122.057803,0,61,7,5,78.85605360308972
personal_care,27.27,Howells,NE,41.6964,-96.9858,1063,Research scientist (maths),41.88005,-97.726803,0,92,22,4,64.74012622726542
personal_care,40.84,Napa,CA,38.4549,-122.2564,94014,Airline pilot,39.175098,-121.611231,0,34,21,4,97.66057752310397
shopping_net,65.71,Sun City,CA,33.7467,-117.1721,54287,"Designer, exhibition/display",32.894079,-116.917123,0,47,14,4,97.72231008559011
kids_pets,18.42,Jelm,WY,41.0539,-106.0763,100,Public librarian,40.30012,-106.762701,0,45,15,6,101.86067889435783
entertainment,121.49,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,39.019679,-89.91475600000001,0,35,21,0,77.26763474534076
misc_net,7.19,Cascade Locks,OR,45.67100000000001,-121.8686,1288,Barrister,45.138224,-121.285202,0,83,4,4,74.72578495893724
grocery_pos,102.99,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,37.91864,-121.675079,0,32,4,6,110.15710838740029
entertainment,4.61,Corona,CA,33.8419,-117.6043,233717,Wellsite geologist,33.604171,-118.153222,0,53,4,2,57.23642083215461
kids_pets,120.6,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,36.477865,-106.588606,0,47,21,6,72.01530750079937
kids_pets,86.69,Westerville,NE,41.4193,-99.3844,73,Product designer,42.116623,-99.488153,0,84,22,6,78.01474429200775
entertainment,43.67,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",39.413242,-110.446109,0,33,21,4,85.09015457376466
shopping_pos,5.42,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,39.268664,-91.994726,0,30,13,4,124.96295268382336
